speaker,condition,filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,pitch,rms,zcr,centroid,bandwidth,rolloff,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
s7,Plain,s7_p_pwwt2a.wav,-539.4452,72.888954,12.280149,49.77616,-16.877464,-21.606627,-16.152435,-10.843427,6.5835443,-9.44839,-15.545973,7.729859,1221.893,0.004944711,0.060347123579545456,1512.353835615495,1663.4892581121212,3168.087121212121,0.34596664,0.34260485,0.38713077,0.33145043,0.26022333,0.24801226,0.3049891,0.39026734,0.4505405,0.4877851,0.46900207,0.41389692
s7,Plain,s7_p_sbaq4a.wav,-506.6107,80.15325,-9.672388,48.892647,-26.626886,-19.315922,-24.825422,-15.404539,4.8016553,-6.9139175,-6.0842724,11.83504,1757.0133,0.007345746,0.07090435606060606,1479.7304654287987,1494.6333079635444,2921.5198863636365,0.46216273,0.43072537,0.35037675,0.38265628,0.3275124,0.2763805,0.29201803,0.29362026,0.3252909,0.34841782,0.41594544,0.4258012
s7,Plain,s7_p_sbbv6a.wav,-536.8882,79.210884,16.548689,43.567566,-15.67096,-24.766527,-17.89075,-7.1731634,6.9030604,-12.798203,-14.930926,9.939388,832.808,0.0048697866,0.07377697172619048,1466.5397718977792,1689.0514887321865,3189.6081349206347,0.33300802,0.39777094,0.3921807,0.34286034,0.229961,0.25162512,0.31972092,0.39738312,0.50003237,0.5529562,0.40995952,0.34550083
s7,Plain,s7_p_sbii8s.wav,-493.06927,70.655205,1.0460589,59.036716,-25.996418,-19.204975,-21.36043,-12.638785,2.089569,-12.00392,-2.216877,15.674212,1387.3274,0.012460257,0.0505126953125,1285.9152435319434,1507.398360937575,2790.234375,0.43142822,0.43197086,0.3424093,0.26235378,0.3096667,0.3142233,0.38220012,0.4382176,0.41324183,0.3694839,0.33824396,0.36902797
s7,Plain,s7_p_sbwxza.wav,-540.2826,83.99484,-0.7199941,41.847313,-12.306701,-30.787315,-19.162424,-4.748034,13.025325,-7.437556,-12.462045,12.217903,969.3967,0.0061852788,0.04730747767857143,1326.7957978086695,1530.11211285871,2741.5178571428573,0.3818863,0.47751716,0.35416242,0.27399394,0.2670782,0.32886472,0.32191905,0.31323937,0.36251166,0.42168966,0.3909478,0.33499888
s7,Plain,s7_p_sgar6p.wav,-550.487,80.167244,3.1629543,38.073025,-16.461575,-25.13037,-13.675832,-6.832663,11.46566,-9.290127,-11.847318,12.111328,1297.9587,0.003950425,0.06412760416666667,1609.1462002564738,1769.402109383855,3588.304924242424,0.42907745,0.47413015,0.4603263,0.37972456,0.2725616,0.28436956,0.4856824,0.5967873,0.53620124,0.5113619,0.49696493,0.4366139
s7,Plain,s7_p_sgbj3s.wav,-538.9049,71.672874,15.512351,64.24795,-25.390911,-31.49399,-13.910288,-7.81165,2.2307005,-14.124736,-8.184441,9.131692,1238.4233,0.0050269924,0.07118853400735294,1653.300100559776,1705.3887645139644,3468.979779411765,0.4058881,0.3346999,0.28732264,0.25845188,0.21609688,0.23558623,0.29573208,0.3514689,0.514219,0.44519198,0.33543152,0.35569564
s7,Plain,s7_p_srac1n.wav,-502.00934,81.896255,-15.197304,39.510933,-23.618345,-18.708525,-19.178913,-19.692484,8.789992,-9.058563,-9.780381,13.226945,1772.8862,0.0075104185,0.07882374730603449,1558.0085381870251,1527.3528977700769,3058.189655172414,0.42156106,0.3711803,0.25243837,0.30346683,0.2859873,0.36505613,0.41402602,0.3464895,0.3235306,0.35511726,0.40556687,0.37410516
s7,Plain,s7_p_srad8s.wav,-525.50604,80.525,9.169164,58.848278,-19.752726,-23.40916,-16.94532,-12.71369,6.6402817,-11.9212475,-1.7080362,16.785583,984.57043,0.008420894,0.04180908203125,1235.897104235085,1546.9262423025425,2912.2314453125,0.4815454,0.4168337,0.37974295,0.33758044,0.24454875,0.27643347,0.31502077,0.39782915,0.38629466,0.37600335,0.41561326,0.3657778
s7,Plain,s7_p_srao8n.wav,-486.7819,89.78455,-22.95175,44.742474,-26.569921,-17.203638,-22.703978,-7.5834928,12.336114,-2.6080265,-10.235966,9.821354,1558.0616,0.0072743166,0.07813341864224138,1447.0437299481791,1477.75121935399,2945.716594827586,0.37770045,0.3399268,0.4538695,0.49230126,0.5169906,0.39530733,0.37341657,0.39550146,0.40688682,0.3925996,0.39841533,0.38839686
s7,Plain,s7_p_swah2s.wav,-495.586,67.85961,11.588224,49.290726,-27.419048,-26.877638,-12.461392,-9.5542,-2.589419,-9.805737,-7.609719,12.318773,1627.2723,0.0071860496,0.07659456623134328,1698.2874398918627,1684.4266336484236,3399.603544776119,0.37415734,0.40431806,0.34718326,0.27744064,0.2632936,0.32389656,0.37929928,0.4483843,0.4635745,0.5011225,0.4059458,0.30680835
s7,Plain,s7_p_swbe1p.wav,-562.40936,90.77337,8.562543,46.299698,-23.86055,-16.886229,-13.269491,-13.000437,7.1688895,-6.394992,-17.069736,9.118385,1148.5659,0.0046659783,0.06541466346153846,1341.7287971126555,1541.2070235771168,2895.0721153846152,0.39597073,0.44962898,0.36430338,0.27844405,0.24418734,0.33195478,0.48300892,0.43399113,0.4241581,0.43135065,0.38043147,0.34709737
s7,Plain,s7_p_swbz3a.wav,-515.44745,92.899185,-11.225381,44.18649,-18.898676,-25.627424,-13.538165,-13.016898,10.302384,-7.867336,-12.412409,15.083576,1444.6094,0.005789769,0.060479266826923075,1346.2650145858572,1504.5553536900406,2919.3509615384614,0.4970453,0.43035316,0.35360378,0.34689668,0.3550687,0.3332127,0.38207632,0.478451,0.45568612,0.44590452,0.37691507,0.41608068
s7,Plain,s7_p_swwk1n.wav,-532.6908,88.587074,-7.2860637,25.780766,-16.463236,-17.238068,-13.175986,-10.725028,13.891935,-5.156318,-14.452309,9.56592,1116.9547,0.004944171,0.06593346974206349,1372.6662320312869,1531.5151230989784,2671.502976190476,0.34859765,0.29450828,0.29635778,0.2742549,0.36220762,0.2925688,0.2680398,0.38260156,0.41527036,0.47241136,0.37947527,0.34033003
s8,Lombard,s8_l_bbbm9n.wav,-373.10736,59.36104,14.859747,13.540367,-15.508913,-10.720199,-24.760052,-1.0458119,-15.516021,10.839832,-22.210512,-4.029301,1330.4219,0.028208645,0.07381338443396226,1631.2582739759162,1767.5187997861142,3538.4728773584907,0.22542505,0.23689911,0.26591128,0.27220306,0.33551323,0.3010676,0.37703013,0.3875748,0.3798875,0.30648488,0.26796544,0.28087133
s8,Lombard,s8_l_bbwv5s.wav,-354.75034,20.003513,10.920644,21.51468,-6.369361,-16.200922,-26.123173,-12.276868,-26.626837,9.776859,-15.583498,-7.026957,1898.1459,0.044882167,0.13541201636904762,2162.4888048004304,1887.5226358609696,4205.208333333333,0.23810893,0.24643809,0.27985132,0.25761417,0.25832146,0.37355378,0.34863812,0.25889882,0.30814356,0.24464059,0.22426492,0.23778133
s8,Lombard,s8_l_bgbd1n.wav,-391.75085,60.274654,19.86361,8.812479,-20.244326,-5.7017846,-23.164848,-3.663303,-16.823404,8.301989,-24.650402,-2.0499675,1244.5376,0.028341044,0.07322303921568628,1694.1137064062484,1793.1728907543416,3693.014705882353,0.2378546,0.19091912,0.21877463,0.2808041,0.32056037,0.2715237,0.2887539,0.35677165,0.37412143,0.36146063,0.28181484,0.26256484
s8,Lombard,s8_l_bgic8a.wav,-386.89868,38.203293,30.696514,19.802252,-10.555288,-25.389996,-30.5609,-8.484763,-20.58792,9.079047,-17.538084,-3.814641,1324.3977,0.027613625,0.11922373670212766,2113.895841472515,1971.0254826412522,4331.865026595745,0.27065334,0.24094589,0.24451846,0.34313244,0.342761,0.29786596,0.31272873,0.2642597,0.29981473,0.28759915,0.22746365,0.21344854
s8,Lombard,s8_l_bgwb9a.wav,-395.69672,54.05079,26.154123,21.537718,-17.315804,-14.319694,-23.980263,-7.9246173,-23.786572,10.350917,-27.174377,-6.1569114,861.14606,0.02673734,0.06991012008101852,1672.3887969640748,1781.954118665209,3632.378472222222,0.22526987,0.18565029,0.2371744,0.21743008,0.26178244,0.30069125,0.36294174,0.35080102,0.3057864,0.32302225,0.30889705,0.3436232
s8,Lombard,s8_l_bgwr3p.wav,-409.56024,42.139244,22.149082,27.645542,-11.220147,-10.37614,-18.915876,-10.651723,-18.128738,10.4264555,-21.806303,-2.693257,1303.6423,0.02923094,0.08779639528508772,1847.3600366679707,1864.5106634257832,3989.5833333333335,0.21334599,0.17585945,0.17407495,0.19058287,0.26746145,0.28068,0.33195722,0.30491862,0.45419696,0.42897066,0.3414716,0.28317225
s8,Lombard,s8_l_brbbzs.wav,-367.92664,41.76913,17.19791,21.377558,-3.9478858,-23.26111,-28.878277,-10.837953,-18.409828,11.540567,-19.032383,-3.600298,1351.3552,0.035887748,0.11011467357673267,1948.9800350890146,1793.07419583629,3780.553836633663,0.18960981,0.2213086,0.25564846,0.19574626,0.19334318,0.29346427,0.40213427,0.3583709,0.3315444,0.3293046,0.26296154,0.2083111
s8,Lombard,s8_l_brbn1p.wav,-377.7531,41.408596,21.905994,13.978407,-10.799384,-21.736286,-22.88262,-9.774977,-16.201157,12.34775,-22.421316,-3.6401858,1313.6268,0.03285728,0.10478811553030302,1989.7713725846554,1975.785948438253,4362.294823232323,0.21369673,0.22107543,0.26052573,0.26768392,0.25843412,0.32623014,0.35737178,0.4205604,0.44356695,0.32350194,0.23765023,0.19915092
s8,Lombard,s8_l_bria4s.wav,-404.2523,48.668118,33.61917,20.574726,-10.893368,-21.342627,-18.050556,-7.2601,-23.406303,13.166297,-22.186491,0.37755498,1001.06635,0.029676449,0.11217730978260869,1904.913181317102,1867.8211309652384,3818.274456521739,0.17552672,0.22478098,0.23115644,0.19970804,0.28995168,0.36193,0.39099717,0.37872884,0.35829934,0.2993246,0.19037807,0.14768596
s8,Lombard,s8_l_briizs.wav,-350.99307,26.131159,8.805136,17.1074,-11.275515,-22.167208,-25.663845,-3.72288,-23.600554,8.706978,-22.387875,-5.7012715,1334.1975,0.04633938,0.11774214957524272,2070.958885832718,1880.7691288552091,4150.712985436893,0.17354362,0.11917095,0.16017514,0.23012236,0.35505965,0.29189852,0.35627887,0.3116799,0.29923746,0.41744512,0.35021475,0.2554703
s8,Lombard,s8_l_bwwh5s.wav,-363.42273,39.380394,10.698933,19.736422,-17.195982,-17.601603,-17.245087,-5.67794,-16.634785,8.563533,-24.15533,-2.865074,1767.2482,0.03628358,0.14522141676682693,2099.7764524018226,1765.2839746958498,3899.0384615384614,0.24050722,0.26190108,0.2702549,0.2785588,0.30822355,0.36055422,0.47333014,0.47513834,0.38976505,0.40945083,0.35098124,0.24533516
s8,Lombard,s8_l_lbwf3n.wav,-338.52002,29.427324,4.489242,14.487965,-11.535366,-17.989985,-31.541153,-8.920159,-21.040548,9.115475,-17.398436,-0.49453577,1677.5924,0.045838416,0.10735066731770833,2065.5695425427934,1927.9531264441491,4262.044270833333,0.2984889,0.31384525,0.22545151,0.2518455,0.32031223,0.25399166,0.2058024,0.21143435,0.32003224,0.4485881,0.4223876,0.353017
s8,Lombard,s8_l_lbwg1a.wav,-367.39487,48.76539,19.2325,24.89332,-10.040013,-21.34579,-29.095713,-9.078075,-15.514286,8.171642,-23.499937,-3.4847662,1274.3229,0.032818183,0.07376914449257425,1801.7977389283778,1856.0731167589624,3877.1658415841584,0.23110093,0.20827536,0.19416271,0.2167323,0.2401292,0.29231578,0.33248863,0.34501293,0.37359363,0.39051113,0.33995956,0.26740533
s8,Lombard,s8_l_lbwl9s.wav,-329.9173,25.420969,4.3786793,19.704985,-9.244457,-17.282461,-32.242165,-13.524629,-24.402569,7.7072453,-19.778873,-7.246984,1575.3842,0.05017803,0.11566347064393939,2078.953913655242,1890.0547785277793,4269.018308080808,0.24063921,0.29371995,0.2597537,0.15953834,0.21236365,0.27866268,0.33870363,0.29623967,0.2864611,0.30562016,0.25855857,0.21449548
s8,Lombard,s8_l_lgao2s.wav,-453.84515,44.534317,28.032118,23.269764,-3.8137252,-16.29626,-23.242733,-2.9165814,-13.496087,8.560836,-21.791857,1.9146898,1365.0359,0.017198289,0.11425381019467214,1869.2571963245214,1824.7089987114286,3753.714139344262,0.26675707,0.26952568,0.2804704,0.32565162,0.447218,0.4326621,0.4716595,0.4113661,0.4293229,0.48552722,0.4662053,0.32019886
s8,Lombard,s8_l_lgba4s.wav,-368.81818,40.433865,19.835936,18.378805,-17.235155,-21.952122,-25.626507,-14.214672,-15.920548,12.485802,-20.387003,-3.7178562,1611.9082,0.034393508,0.1185888671875,2022.1040974629786,1875.8944069017277,3998.125,0.25816363,0.28538,0.28587386,0.267723,0.27745095,0.2921547,0.32976288,0.2856502,0.3636431,0.3658216,0.25017884,0.22157384
s8,Lombard,s8_l_lgbn2p.wav,-337.45496,8.999021,20.635538,22.647312,-10.736532,-23.47913,-28.838251,-8.119043,-18.60525,12.69684,-22.383932,-0.078609444,1820.4016,0.047227085,0.15732723904639176,2581.678333567057,2088.5675933324433,5070.231958762886,0.22175495,0.321933,0.30791312,0.23952374,0.25424993,0.28857732,0.30380198,0.2887288,0.26310462,0.30648175,0.31971234,0.2616914
s8,Lombard,s8_l_lgiu8a.wav,-353.6887,33.255642,23.070162,24.424015,-12.648137,-29.193842,-31.403095,-12.207612,-18.925343,12.31634,-21.281668,-2.398809,1093.5339,0.036182027,0.08515410370879122,2156.989817517374,2024.9779499663114,4569.024725274725,0.25062343,0.29330438,0.25577146,0.23948158,0.2849289,0.27042794,0.28504106,0.26941648,0.26503152,0.33508098,0.28143004,0.20993564
s8,Lombard,s8_l_lrbs8s.wav,-371.7611,37.989834,10.342348,22.051105,-14.999065,-28.3789,-23.190094,-2.8814209,-13.458704,11.093301,-23.783714,4.1600003,1433.9346,0.028766323,0.15539424935567012,2277.96708470729,1827.283740318872,4209.165592783505,0.19588396,0.1982977,0.16373353,0.20260425,0.33420166,0.42188033,0.46549147,0.4335627,0.33881658,0.2700221,0.24430214,0.22104678
s8,Lombard,s8_l_lrwizp.wav,-338.93387,27.616945,3.2928114,18.855131,-7.4550266,-18.948734,-31.147312,-9.469689,-17.502436,8.952043,-15.634687,-0.68695056,1417.8197,0.060644507,0.10591032608695652,1934.3760536464597,1850.9874619310747,4014.8097826086955,0.27158114,0.203238,0.21391162,0.21486545,0.21422157,0.3562018,0.30843386,0.25622573,0.32285333,0.36146888,0.36774278,0.36279473
s8,Lombard,s8_l_lrwz6a.wav,-342.79117,30.81994,6.9724717,13.7046995,-8.210882,-31.29524,-31.943232,-7.8976254,-16.995098,9.738723,-12.270913,1.0352974,1314.3577,0.048187852,0.11860302241161616,2153.2299992829867,1984.930943983897,4479.955808080808,0.27714396,0.25475785,0.19761722,0.25040665,0.27361706,0.3545355,0.35964146,0.27269894,0.31026798,0.3161918,0.25427732,0.2443713
s8,Lombard,s8_l_lwam7s.wav,-366.33115,39.365814,13.360503,13.528763,-14.779289,-20.0884,-25.067976,0.56649095,-14.698759,10.067767,-26.37832,1.1071409,1180.1776,0.032284338,0.12465533088235294,2108.66841201742,1933.6174032240979,4342.294730392156,0.3018019,0.21353136,0.1503943,0.1301379,0.23358585,0.3290028,0.33650535,0.3649951,0.37951568,0.42444685,0.30788797,0.27948254
s8,Lombard,s8_l_lwat6s.wav,-354.92496,17.085281,15.073356,15.709606,-7.987546,-21.85604,-25.7588,-8.8895,-18.509556,9.325352,-13.037403,1.3224959,1837.7411,0.038367897,0.22086588541666666,2642.5983839052333,1942.7020151738702,4589.094065656565,0.25293607,0.29308784,0.31510022,0.27820793,0.28437582,0.36274588,0.4802597,0.41090712,0.3394862,0.371132,0.3769281,0.30019036
s8,Lombard,s8_l_lwbo5n.wav,-292.00616,30.751074,-13.907622,6.8265247,-22.543612,-8.335757,-33.48461,-10.407136,-9.731889,13.085644,-13.955428,3.3952417,1767.5082,0.07314232,0.11271818693693694,2047.3442123717034,1815.672189449129,4128.448761261261,0.18756926,0.2156211,0.29205865,0.39303204,0.25727302,0.2663074,0.40336657,0.3651738,0.2936405,0.28587976,0.3139059,0.26406077
s8,Lombard,s8_l_pbaq3n.wav,-306.45053,16.045292,-2.6586065,18.380312,-13.2602415,-12.15335,-33.933563,-4.703284,-13.608058,8.965828,-13.373276,-2.1295667,1944.058,0.057523426,0.12974403782894736,2185.3260523732984,1871.664923227743,4225.082236842105,0.27692434,0.34298754,0.3608971,0.42237902,0.42267716,0.3322423,0.3495412,0.34154907,0.28210044,0.2918523,0.2843941,0.26178333
s8,Lombard,s8_l_pbbl4p.wav,-342.90155,22.914276,9.928711,9.149382,-16.353237,-15.785618,-28.118923,-9.373834,-15.132724,12.878429,-17.051634,0.93796706,1554.5101,0.049719855,0.16024996054292928,2291.1121090842985,1969.728905374157,4538.983585858586,0.29921082,0.25009164,0.33367223,0.36456546,0.29716662,0.31769705,0.35676163,0.29622284,0.26658425,0.2703996,0.2549437,0.28308913
s8,Lombard,s8_l_pbiu9n.wav,-372.92938,35.687008,21.665508,19.922283,-12.994643,-13.756449,-30.673021,-7.9908094,-19.812151,9.421252,-17.501194,-3.8521001,1365.3984,0.028755825,0.09940632735148515,2113.1831395602035,1999.0341296668703,4478.032178217822,0.28607908,0.25931397,0.23393711,0.27160594,0.29982513,0.26182398,0.28009072,0.28428462,0.4236908,0.33932617,0.23403034,0.2825242
s8,Lombard,s8_l_pbwk7n.wav,-339.46442,30.281357,8.107741,16.528463,-10.201861,-18.901165,-26.510866,-10.626136,-17.011219,11.592522,-13.496298,-2.666,1746.3048,0.041162536,0.11762947871767242,2135.3208172748805,1957.5121757203603,4396.6864224137935,0.24390472,0.3083492,0.3856259,0.39923942,0.3090072,0.3155153,0.37150058,0.35473242,0.30942526,0.33702958,0.31755236,0.249968
s8,Lombard,s8_l_pgie1a.wav,-313.41333,11.990444,9.260706,20.540453,-18.491524,-23.556227,-30.802055,-8.580477,-20.450947,15.490012,-18.866669,-0.78413373,1684.6034,0.065103956,0.11771253360215053,2264.343220959931,1988.2517919143936,4557.627688172043,0.27025864,0.2594902,0.31805852,0.37853068,0.35879865,0.30566746,0.28233823,0.25681633,0.22240922,0.2035721,0.19377936,0.25207397
s8,Lombard,s8_l_pgwg8s.wav,-404.7296,28.715565,28.682858,30.371685,-4.9835043,-20.971848,-14.654638,-8.29959,-21.778458,14.023175,-25.10757,-0.6457231,1642.2267,0.025933558,0.11099520596590909,2168.695610964898,1947.2809484154889,4262.571022727273,0.24602748,0.3051463,0.23254468,0.24750033,0.31241807,0.37793925,0.45520955,0.40142146,0.3954886,0.35809302,0.28701007,0.22860509
s8,Lombard,s8_l_prwe1s.wav,-452.39767,63.309166,31.031145,21.2429,-10.496452,-14.87612,-22.244328,-4.400757,-12.551644,6.954527,-25.35359,5.9589868,1220.5005,0.014386536,0.13040098852040816,1950.3957147042606,1807.2080477354925,3679.2889030612246,0.21620727,0.22825222,0.21780476,0.28323445,0.40327185,0.4022453,0.42661294,0.42166722,0.3311405,0.3688592,0.3598741,0.22189055
s8,Lombard,s8_l_prwz6a.wav,-368.26144,41.480644,16.964674,18.170666,-2.6833475,-31.357183,-29.945509,-6.3556986,-14.032065,11.580736,-15.934834,-2.4648304,1478.2158,0.028245417,0.14878483408505155,2244.9167868737627,1970.66356216152,4438.708118556701,0.2191788,0.26251388,0.28656992,0.2628771,0.32710916,0.3910173,0.41906074,0.45712042,0.38904276,0.31933287,0.28635842,0.229836
s8,Lombard,s8_l_pwbp7p.wav,-369.01584,35.2615,22.8924,26.348778,-10.030962,-15.595104,-16.201689,-6.5487466,-15.491957,16.372326,-21.349815,0.92406183,1510.5972,0.03221037,0.12156859231651376,2088.136233728456,1944.8966850084846,4212.442660550459,0.24732883,0.29034194,0.3140679,0.30615702,0.32863697,0.39594567,0.40439403,0.3312106,0.35226,0.44204754,0.43477663,0.29504818
s8,Lombard,s8_l_pwix5s_WRONG_pwwx5s.wav,-367.7491,34.70098,13.834469,10.993117,-11.44669,-16.58876,-24.859112,-7.1291804,-11.713103,10.353165,-16.54031,-0.8034962,1730.352,0.029787678,0.1685767080269608,2300.2255368030637,1933.6984381884808,4443.857230392156,0.21385458,0.2787778,0.22319888,0.23122913,0.28423476,0.3901113,0.46956924,0.43062234,0.36127943,0.3838328,0.35113427,0.21634115
s8,Lombard,s8_l_pwwt6a.wav,-339.50702,19.136162,15.032378,15.490568,-10.558553,-21.753796,-27.358171,-7.6773806,-14.433059,11.857964,-15.635167,-1.4393286,1697.3289,0.042538006,0.17964804292929293,2569.0864856988123,2050.3909465075158,4865.530303030303,0.2508977,0.20401901,0.260746,0.3749078,0.35013282,0.36952946,0.41692877,0.26754725,0.26925492,0.29781127,0.28469616,0.31270084
s8,Lombard,s8_l_sbah7a.wav,-340.6776,31.757694,7.3426356,14.1224575,-12.257489,-27.889547,-26.673525,-0.8863508,-19.937077,16.320595,-18.776178,-2.783369,1676.1595,0.032799404,0.16928618808962265,2394.180956279607,1958.5569901382155,4661.482900943396,0.2918735,0.31158268,0.2965404,0.2937969,0.2783605,0.36250597,0.4297568,0.36310765,0.3141722,0.32477257,0.321924,0.25338724
s8,Lombard,s8_l_sbwv3a.wav,-400.41193,44.800076,29.632877,30.914032,-3.7019298,-27.177872,-20.910246,-5.8981028,-25.177559,16.245676,-25.10172,-3.7599576,1042.223,0.023678787,0.11588388119103774,2017.9825692689496,1952.763433460831,4070.3862028301887,0.26313558,0.23838462,0.2174215,0.2280327,0.29624903,0.34382114,0.40229312,0.40699938,0.4474419,0.34898618,0.29828906,0.28823137
s8,Lombard,s8_l_sbwx2a.wav,-389.53494,38.111443,19.044436,21.686691,-5.1763277,-27.588501,-26.764917,0.5836903,-15.885562,10.227141,-20.787226,2.3666093,1687.9829,0.022722509,0.14875710227272726,2277.3813497237797,1896.5776504735852,4320.596590909091,0.287372,0.3065805,0.2305406,0.22317985,0.2807888,0.34902397,0.41235492,0.3589602,0.38361967,0.46888494,0.3252718,0.2571436
s8,Lombard,s8_l_sgip7s.wav,-370.00006,15.258794,20.495214,21.794674,-8.674904,-17.232567,-31.252556,-8.998163,-19.949356,10.266657,-17.362629,-0.25612164,1940.1232,0.03379976,0.18069250606796117,2545.6096181670996,2003.7428489262463,4900.409587378641,0.20360808,0.25794592,0.2553629,0.33118805,0.3168185,0.2796081,0.377963,0.34370595,0.3060837,0.36624804,0.33922267,0.25242856
s8,Lombard,s8_l_sgwf5p.wav,-399.65793,37.55679,17.2667,16.052065,-12.617023,-15.013423,-21.36453,-4.49795,-12.677083,12.968839,-23.049171,0.95872074,1427.8452,0.023928251,0.12660121058558557,2275.165482086398,2052.3814799275347,4741.905968468468,0.30025125,0.26198962,0.2479057,0.25942907,0.3131211,0.40821776,0.4804598,0.41408467,0.52152526,0.44869205,0.36852178,0.31823596
s8,Lombard,s8_l_srbjza.wav,-372.1548,43.055317,7.688151,13.408835,-9.52468,-24.79092,-34.881138,-4.692357,-8.829748,10.5116825,-11.875601,3.4808748,1525.9658,0.034305505,0.11988176618303571,2012.6307279351863,1835.4722365555285,3912.9464285714284,0.2517785,0.26411805,0.29399285,0.21913768,0.27276736,0.33296582,0.34986225,0.34446004,0.37943488,0.37427363,0.37374002,0.32403105
s8,Lombard,s8_l_srid6s.wav,-379.9697,24.978262,30.066216,22.55757,-4.617356,-25.609713,-17.033628,-5.2462053,-22.453783,15.913384,-21.6284,0.66519666,1771.336,0.026462696,0.1890540489783654,2623.9001113466074,2038.4928870796923,4838.1911057692305,0.26697358,0.22178581,0.2413889,0.23062442,0.29846916,0.45760712,0.530596,0.42549866,0.3752043,0.36056632,0.33667988,0.2841696
s8,Lombard,s8_l_srijza.wav,-337.46268,34.937534,13.677617,13.808758,-8.153297,-32.27981,-37.77275,-6.5450044,-16.166857,13.971118,-17.159983,2.017841,1497.0496,0.03953779,0.134185791015625,2239.3218692782043,1970.854970340911,4339.680989583333,0.24479288,0.25453794,0.29296002,0.2771847,0.24257787,0.34791267,0.3450502,0.35247934,0.3322868,0.28012988,0.25885895,0.23716521
s8,Lombard,s8_l_swak3a.wav,-330.09393,29.740353,0.43079153,12.802192,-19.116491,-25.850477,-29.73157,-7.3082285,-16.283205,12.373345,-13.847689,-1.5092015,1499.6133,0.042357642,0.15277040351941748,2271.055949646675,1911.344468036562,4497.876213592233,0.2872063,0.26352903,0.29735214,0.27997464,0.34079954,0.36518168,0.36278474,0.32879657,0.33913696,0.42635697,0.3336966,0.2627083
s8,Lombard,s8_l_sway9p.wav,-336.21097,27.609385,5.973018,4.962898,-18.879072,-14.222119,-31.064587,-5.666323,-11.226743,8.945429,-21.356499,-0.35412484,1736.7169,0.04425384,0.17719343596813725,2417.7343582826707,1904.859133409207,4659.926470588235,0.21116373,0.26651126,0.2579797,0.27664798,0.30065122,0.28561693,0.40135,0.3738649,0.40597352,0.32283872,0.24914864,0.2044027
s8,Lombard,s8_l_swby2s.wav,-444.83154,55.48792,28.890219,16.90038,-9.2347,-14.338333,-21.745247,-0.5162182,-13.302166,7.7995152,-21.760689,4.584408,1441.055,0.01553386,0.16762408088235295,2162.5931361463026,1812.737198637742,3859.5281862745096,0.15769318,0.18276508,0.16786379,0.22207834,0.34027553,0.40520203,0.45287147,0.51137155,0.4850099,0.3953838,0.28666165,0.18023975
s8,Lombard,s8_l_swic8s.wav,-365.1177,8.859032,22.965906,16.19271,-7.858725,-24.653152,-24.465582,-9.284573,-18.162905,13.978745,-18.912077,1.1313226,1907.547,0.03563952,0.22574869791666666,2863.554920745504,2066.5103895611587,5190.4296875,0.17278105,0.17160042,0.23982005,0.24114062,0.37698603,0.3812562,0.3750548,0.31400242,0.3606433,0.3400818,0.2792786,0.19308771
s8,Lombard,s8_l_swwq2s.wav,-349.391,9.024002,22.975897,21.930822,-4.187373,-17.76678,-31.873428,-7.2078667,-21.37105,5.8489246,-17.878681,1.4504465,2091.8118,0.03805913,0.2256401909722222,2745.4553718223074,1975.0909527735907,4907.512626262626,0.16254671,0.16470982,0.2649446,0.3791241,0.35982603,0.33695552,0.36027557,0.28987974,0.37021646,0.36892697,0.2900969,0.19302353
s8,Lombard,s8_l_swwr4s.wav,-352.48965,38.86908,6.3626323,6.2919846,-15.043475,-14.162507,-19.179735,-10.575443,-16.4611,11.738187,-13.549881,-0.07496571,1740.7543,0.038505808,0.17825029481132076,2297.0485111764383,1800.5965472519104,4016.583136792453,0.25504005,0.24991481,0.27468008,0.30284193,0.32876277,0.39456668,0.42501074,0.4350222,0.41850224,0.34342057,0.3045537,0.23184028
s8,Lombard,s8_l_swws4a.wav,-358.3846,39.00057,10.105223,1.2566634,-22.568182,-24.867872,-19.379782,0.06580137,-16.03192,14.406032,-19.975397,-1.5595349,1596.8787,0.037977748,0.17087079893867924,2295.2315604373325,1865.338609895796,4222.435141509434,0.20281139,0.22924407,0.24760781,0.24732025,0.29817447,0.35059732,0.37912613,0.39216855,0.355545,0.3852161,0.367552,0.2416896
s8,Plain,s8_p_bbbm9n.wav,-475.18106,80.02921,33.253212,18.26002,7.9525704,-14.303985,-22.921505,0.66962,-14.753269,4.7431974,-21.576138,-3.0797079,738.49396,0.011514424,0.05020711710164835,1404.8515688637092,1869.469723020822,3357.915521978022,0.26914573,0.25355667,0.23106486,0.41278934,0.5970821,0.3899321,0.27497536,0.2819757,0.28782958,0.30488744,0.27639845,0.27800855
s8,Plain,s8_p_bbwv5s.wav,-539.08527,77.53194,39.718014,39.10489,11.780967,-14.125144,-15.563298,-9.236761,-19.123878,9.313851,-28.71154,2.5827477,1132.9406,0.00694185,0.10156769448138298,1537.642001702251,1718.5091379643288,3010.970744680851,0.14949074,0.15955324,0.19828938,0.29187903,0.46494415,0.44333324,0.41509262,0.36495733,0.38397607,0.31035185,0.19879664,0.15975842
